SMILES,pIC50,FP
Fc1ccccc1-c1nnc(SCc2ccccc2)o1,5.29,[0 0 0 ... 0 0 0]
Fc1ccccc1COc1cccc(-c2n[nH]cc2-c2ccncc2)c1,7.445,[0 0 0 ... 0 0 0]
Fc1ccccc1COc1cccc(-c2n[nH]cc2-c2ccncn2)c1,7.039999999999999,[0 0 0 ... 0 0 0]
Ic1cccc(Nc2ncnc3ccccc23)c1,7.1,[0 0 0 ... 0 0 0]
N#C/C(=C/C(=O)N1CCC[C@@H](n2nc(-c3cnc4[nH]ccc4c3)c3c(N)ncnc32)C1)C1CC1,8.57,[0 0 0 ... 0 0 0]
N#C/C(=C/c1cc(Cc2ccccc2)c(O)c(Cc2ccccc2)c1)C(N)=O,6.22,[0 0 0 ... 0 0 0]
N#C/C(=C/c1cc(O)ccc1O)C(=O)O,4.12,[0 0 0 ... 0 0 0]
N#C/C(=C/c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,5.7,[0 0 1 ... 0 0 0]
N#C/C(=C/c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,7.0,[0 0 0 ... 0 0 0]
N#C/C(=C/c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,5.0,[0 0 0 ... 0 0 0]
N#C/C(=C\c1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1)C(N)=O,6.4,[0 0 0 ... 0 0 0]
N#C/C(=C\c1cc(CSc2ccccc2)c(O)c(OCc2ccccc2)c1)C(N)=O,6.1,[0 0 0 ... 0 0 0]
N#C/C(=C\c1cc(O)c(O)c(Br)c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1cc(O)c(O)c(Br)c1,5.41,[0 0 0 ... 0 0 0]
N#C/C(=C\c1cc(O)c(O)c(Br)c1)S(=O)(=O)/C(C#N)=C/c1cc(O)c(O)c(Br)c1,5.85,[0 0 0 ... 0 0 0]
N#C/C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O,6.11,[0 0 0 ... 0 0 0]
N#C/C(=C\c1cc(O)c(O)c(CSc2nc3ccccc3s2)c1)C(N)=O,5.345000000000001,[0 0 0 ... 0 0 0]
N#C/C(=C\c1cc(O)c(O)c(O)c1)C(=O)NCCCCNC(=O)/C(C#N)=C/c1cc(O)c(O)c(O)c1,5.3,[0 0 0 ... 0 0 0]
N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,4.46,[0 0 0 ... 0 0 0]
N#C/C(=C\c1cc(O)ccc1O)C(=O)O,4.7,[0 0 0 ... 0 0 0]
N#C/C(=C\c1cc(O)ccc1O)C(N)=O,5.0,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(C=O)cc1)C(=O)O,4.33,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,5.0,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(c2ccccc2)CC1,4.8149999999999995,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,4.92,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCC(CC2CCC(NC(=O)/C(C#N)=C/c3ccc(O)c(O)c3)CC2)CC1,4.69,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,5.23,[0 0 1 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCC[C@@H]1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.4,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCC1CCCC(CNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)C1,5.325,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.244999999999999,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,4.68,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.3,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.05,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.37,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,5.3,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCN1CCN(CCCNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,5.16,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.52,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,6.16,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCN1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,5.21,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.65,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCc1ccccc1,6.05,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCN1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,5.24,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccc(O)cc1,5.52,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1cccc(CNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c1,5.22,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,6.0,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,5.9,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,5.68,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)O,4.56,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,5.29,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,5.85,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,5.3,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,4.85,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1Cl,5.4399999999999995,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1cccs1,4.51,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,5.0,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,5.62,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)c(O)c1)S(=O)(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.7,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(O)cc1)c1ccccn1,4.14,[0 0 0 ... 0 0 0]
N#C/C(=C\c1ccc(Oc2ccccc2)c(I)c1)c1ccccn1,4.34,[0 0 0 ... 0 0 0]
N#CC(C#N)=C(C#N)c1cc(O)c(O)c(O)c1,5.52,[0 0 0 ... 0 0 0]
N#CC(C#N)=C(C#N)c1cc(O)cc(O)c1,5.0,[0 0 0 ... 0 0 0]
N#CC(C#N)=C(C#N)c1ccc(O)c(O)c1,5.0,[0 0 0 ... 0 0 0]
N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(Br)c1,6.3,[0 0 0 ... 0 0 0]
N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(O)c1,6.1,[0 0 0 ... 0 0 0]
N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c(O)c1,5.56,[0 0 0 ... 0 0 0]
N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c([N+](=O)[O-])c1,4.22,[0 0 0 ... 0 0 0]
N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1,6.95,[0 0 0 ... 0 0 0]
N#CC(C#N)=C(O)c1cc(O)c(O)c(O)c1,4.9350000000000005,[0 0 0 ... 0 0 0]
N#CC(C#N)=C1C(=O)Nc2cc(O)c(O)cc21,5.56,[0 0 0 ... 0 0 0]
N#CC(C#N)=C1C(=O)Nc2ccc(O)cc21,4.95,[0 0 0 ... 0 0 0]
N#CC(C#N)=C1C(=O)Nc2ccc([N+](=O)[O-])cc21,4.550000000000001,[0 0 0 ... 0 0 0]
N#CC(C#N)=C1CCc2c1ccc(O)c2O,5.16,[0 0 0 ... 0 0 0]
N#CC(C#N)=C1CCc2cc(O)c(O)cc21,6.3,[0 0 0 ... 0 0 0]
N#CC(C#N)=CNc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,6.35,[0 0 0 ... 0 0 0]
N#CC(C#N)=CNc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1,5.52,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,5.52,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1cc(O)cc(O)c1,4.43,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1cc(O)ccc1[N+](=O)[O-],4.02,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1ccc(C=O)cc1,4.22,[0 0 0 ... 0 0 0]
N#CC(C#N)=Cc1ccc(O)c(O)c1,4.46,[0 0 0 ... 0 0 0]
N#CC(Cc1ccc(O)c(O)c1)C(=N)S,4.16,[0 1 0 ... 0 0 0]
N#CC1(c2cccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)c2)CC1,7.07,[0 0 0 ... 0 0 0]
N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,4.74,[0 0 0 ... 0 0 0]
N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,5.32,[0 0 0 ... 0 0 0]
N#CC1=C(N)N(c2nnc3c4ccccc4nc(Sc4ccc(Br)cc4)n23)C(=O)C1,5.75,[0 0 0 ... 0 0 0]
N#CC1=C(c2ccccc2)Nc2c(c(-c3cccs3)nn2-c2ccccc2)C12C(=O)Nc1ccc(Br)cc12,6.82,[0 0 0 ... 0 0 0]
N#CC1=C(c2ccccc2)Nc2c(c(-c3cccs3)nn2-c2ccccc2)C12C(=O)Nc1ccc(Cl)cc12,6.92,[0 0 0 ... 0 0 0]
N#CCC(=O)N/N=C1\C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc21,7.47,[0 0 0 ... 0 0 0]
N#CCC(=O)N1CCC(c2ccc(Nc3nc(N4CCC[C@@H](NC(=O)N5CCCCC5)C4)cnc3C(N)=O)cc2)CC1,5.26,[0 0 1 ... 0 0 0]
N#CCC(=O)N1CCC(c2ccc(Nc3nc(N4CCC[C@@H](NC(=O)N5CCCCC5)C4)nnc3C(N)=O)cc2)CC1,5.26,[0 0 1 ... 0 0 0]
N#CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.77,[0 0 0 ... 0 0 0]
N#CCC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,7.32,[0 0 0 ... 0 0 0]
N#CCC(Nc1ncnc2ccc(NC(c3ccc(F)cc3)c3cn(C4CC4)nn3)cc12)c1ccccc1,7.28,[0 1 0 ... 0 0 0]
N#CCCC(Nc1c(C#N)cnc2c(Cl)cc(NC(c3ccc(F)nc3)c3cn(C4CC4)nn3)cc12)c1ccccc1,8.425,[0 1 0 ... 0 0 0]
N#CCCC(Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,7.215,[0 1 0 ... 0 0 0]
N#CCCC(Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4C5CN(C6COC6)CC54)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,8.7,[0 1 0 ... 0 0 0]
N#CCCC(Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,8.85,[0 1 0 ... 0 0 0]
N#CCCCCn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,4.96,[0 1 0 ... 0 0 0]
N#CCCCn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,4.75,[0 1 0 ... 0 0 0]
N#CCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,6.96,[0 0 0 ... 0 0 0]
N#CCC[C@@H](Nc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,9.0,[0 1 0 ... 0 0 0]
N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,7.4,[0 1 0 ... 0 0 0]
N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,8.17,[0 1 0 ... 0 0 0]
N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CNC4)cc12)c1ccccc1,8.61,[0 1 0 ... 0 0 0]
N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4ncsc34)cc12)c1ccccc1,8.55,[0 1 0 ... 0 0 0]
N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccnc3)cc12)c1ccccc1,8.399999999999999,[0 1 0 ... 0 0 0]
N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,8.3,[0 1 0 ... 0 0 0]
N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@](O)(C3=CN(C4CC4)NN3)c3cccnc3Cl)cc12)c1ccccc1,8.46,[0 1 0 ... 0 0 0]
N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@](O)(C3=CN(C4CC4)NN3)c3cccnc3F)cc12)c1ccccc1,8.7,[0 1 0 ... 0 0 0]
N#CCC[C@@H](Nc1ncnc2c(Cl)cc(NC(c3ccc(F)cc3)c3cn(C4(C(F)(F)F)CC4)nn3)cc12)c1ccccc1,6.86,[0 1 0 ... 0 0 0]
N#CCC[C@@H](Nc1ncnc2c(Cl)cc(NC(c3ccc(F)cc3)c3cn(C4CC4)nn3)cc12)c1ccccc1,7.34,[0 1 0 ... 0 0 0]
N#CCC[C@H](Nc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,6.875,[0 1 0 ... 0 0 0]
N#CCC[C@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,7.8,[0 1 0 ... 0 0 0]
N#CCCc1c(SSc2[nH]c3ccccc3c2CCC#N)[nH]c2ccccc12,4.33,[0 0 0 ... 0 0 0]
N#CCN1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cscn2)NN1,8.15,[0 1 0 ... 0 0 0]
N#CCNCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)o1,8.52,[0 0 0 ... 0 0 0]
N#CC[C@@H](Nc1c(C#N)cnc2c(C#N)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,8.309999999999999,[0 1 0 ... 0 0 0]
N#CCc1c(SSc2[nH]c3ccccc3c2CC#N)[nH]c2ccccc12,4.5,[0 0 0 ... 0 0 0]
N#CCc1nnc(Cc2nc3ccccc3[nH]2)o1,4.0,[0 0 0 ... 0 0 0]
N#CN1CCCC(n2nc(-c3ccc(Oc4ccc(Cl)cc4)cc3)c(C(N)=O)c2N)C1,5.41,[0 0 0 ... 0 0 0]
N#CN1CCCC(n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,4.78,[0 0 0 ... 0 0 0]
N#CN1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c(C(N)=O)c2N)C1,5.77,[0 0 0 ... 0 0 0]
N#CN1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(Cl)cc4)cc3)c(C(N)=O)c2N)C1,5.41,[0 0 0 ... 0 0 0]
N#CN1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(Cl)cn4)cc3)c(C(N)=O)c2N)C1,4.81,[0 0 0 ... 0 0 0]
N#CN1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,4.78,[0 0 0 ... 0 0 0]
N#CN1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c(C(N)=O)c2N)C1,5.77,[0 0 0 ... 0 0 0]
N#Cc1c(-c2ccc(Cl)cc2Cl)cc(-c2c[nH]c3ccccc23)[nH]c1=O,6.855,[0 0 0 ... 0 0 0]
N#Cc1c(-c2ccc3ncc(C(N)=O)c(Nc4cccc(Br)c4)c3c2)csc1N,6.31,[0 0 0 ... 0 0 0]
N#Cc1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,7.57,[0 0 0 ... 0 0 0]
N#Cc1c(NC(=O)CNc2n[nH]c3ncccc23)sc2c1CCCC2,9.33,[0 0 0 ... 0 0 0]
N#Cc1cc2c(N)ncnc2nc1NCCO,4.03,[0 0 0 ... 0 0 0]
N#Cc1ccc(-c2cn3c(CC(=O)N/N=C/c4ccc(O)cc4)csc3n2)cc1,5.04,[0 0 0 ... 0 0 0]
N#Cc1ccc(-c2cn3c(CC(=O)N/N=C/c4ccccc4)csc3n2)cc1,4.31,[0 0 0 ... 0 0 0]
N#Cc1ccc(-c2csc(N3N=C(c4ccc(N5CCCCC5)cc4)CC3c3ccc(Cl)cc3)n2)cc1,5.33,[0 0 1 ... 0 0 0]
N#Cc1ccc(-c2csc(N3N=C(c4ccc(N5CCOCC5)cc4)CC3c3ccc(Cl)cc3)n2)cc1,5.36,[0 0 0 ... 0 0 0]
N#Cc1ccc(/C=N/NC(=O)Cc2csc3nc(-c4ccc(C#N)cc4)cn23)cc1,4.64,[0 0 0 ... 0 0 0]
N#Cc1ccc(F)c(C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCCN2CCOCC2)c1,8.89,[0 0 0 ... 0 0 0]
N#Cc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)c4cc([N+](=O)[O-])ccc4F)cc23)cc1Cl,5.65,[0 0 0 ... 0 0 0]
N#Cc1ccc(Nc2nncc3ccccc23)cc1,8.39,[0 0 0 ... 0 0 0]
N#Cc1ccc(O)c(-c2nc(NCc3cccnc3)c3ccccc3n2)c1,7.64,[0 0 0 ... 0 0 0]
N#Cc1ccc(O)c(-c2nc(NCc3cnccn3)c3ccccc3n2)c1,7.58,[0 0 0 ... 0 0 0]
N#Cc1ccc(O)c(-c2nc(NCc3ncccn3)c3ccccc3n2)c1,5.92,[0 0 0 ... 0 0 0]
N#Cc1ccc2c(c1)C(c1ccccc1F)=Nc1c[nH]nc1N2,4.96,[0 0 0 ... 0 0 0]
N#Cc1cccc(C(=O)NCc2ccc(-c3nn(C4CCCC4)c4ncnc(N)c34)cc2)c1,5.26,[0 0 0 ... 0 0 0]
N#Cc1cccc(NC(=O)Nc2ncnc3nn4ccccc4c23)c1,5.0,[0 0 0 ... 0 0 0]
N#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,7.48,[0 0 0 ... 0 0 0]
N#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1F,7.605,[0 0 0 ... 0 0 0]
N#Cc1cccc(Oc2ccc(Nc3ncnc4cc(OCCCN5CCOCC5)c(NC(=O)c5cc([N+](=O)[O-])ccc5F)cc34)cc2Cl)c1,6.57,[0 0 0 ... 0 0 0]
N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)CCN3CCOCC3)ccc12,5.16,[0 0 0 ... 0 0 0]
N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)CCc3cc4ccccc4[nH]3)ccc12,4.55,[0 0 0 ... 0 0 0]
N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)[C@@H]3CCC(=O)N3)ccc12,5.66,[0 0 0 ... 0 0 0]
N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)c3ccco3)ccc12,4.25,[0 0 0 ... 0 0 0]
N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)c3ccoc3)ccc12,4.34,[0 0 0 ... 0 0 0]
N#Cc1cnc2c(Br)cc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1,5.48,[0 0 0 ... 0 0 0]
N#Cc1cnc2c(Br)cc(NCc3c[nH]nn3)cc2c1Nc1ccc(F)c(Cl)c1,6.0,[0 0 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc2c1N[C@H](CCF)c1ccccc1,8.4,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(NC(C3=CN(C4CCN(C(=O)OCc5ccccc5)CC4)NN3)c3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1,6.63,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(NC(C3=CN(C4CCNCC4)NN3)c3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1,8.7,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(NC(C3=CN([C@@H]4CCN(C(=O)OCc5ccccc5)C4)NN3)c3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1,6.92,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(NC(C3=CN([C@@H]4CCNC4)NN3)c3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1,8.0,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(NC(c3ccccn3)c3ccccn3)cc2c1Nc1ccc(F)c(Cl)c1,6.4,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(NC(c3cccnc3)c3ccccn3)cc2c1Nc1ccc(F)c(Cl)c1,6.74,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(NC(c3ccncc3)c3ccccn3)cc2c1Nc1ccc(F)c(Cl)c1,6.42,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(NCc3c[nH]nn3)cc2c1Nc1ccc(F)c(Cl)c1,6.0,[0 0 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(NCc3cccc[n+]3[O-])cc2c1Nc1ccc(F)c(Cl)c1,5.54,[0 0 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(NCc3cn(C4CCN(C5CCC5)CC4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,4.66,[0 0 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1,5.75,[0 0 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(N[C@@H](C3=CCOCC3)C3=CN(C4COC4)NN3)cc2c1Nc1ccc(Cl)c(Cl)c1F,8.0,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(N[C@@H](C3=CCOCC3)C3=CNNN3)cc2c1Nc1ccc(Cl)c(Cl)c1F,7.8,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc2c1NC1C2CC3CC(C2)CC1C3,8.35,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(N[C@@H](C3=CN(c4ccccc4)NN3)c3cccnc3)cc2c1Nc1cnc(F)c(F)c1,8.15,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(N[C@@H](C3=CNNN3)c3cccnc3)cc2c1Nc1cnc(F)c(F)c1,8.3,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccnc3)cc2c1Nc1cnc(F)c(F)c1,8.52,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CCN(C5COC5)CC4)NN3)c3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1,7.82,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CCN(C5COC5)CC4)NN3)c3cocn3)cc2c1Nc1ccc(Cl)c(Cl)c1F,6.84,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CCNCC4)NN3)c3cc(Cl)cs3)cc2c1Nc1ccc(F)c(Cl)c1,7.85,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CCNCC4)NN3)c3ccc(Cl)s3)cc2c1Nc1ccc(F)c(Cl)c1,7.44,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CCNCC4)NN3)c3cccs3)cc2c1Nc1ccc(F)c(Cl)c1,8.0,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CCNCC4)NN3)c3ccsc3)cc2c1Nc1ccc(F)c(Cl)c1,8.3,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CCNCC4)NN3)c3cncs3)cc2c1Nc1ccc(F)c(Cl)c1,8.4,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CCNCC4)NN3)c3cscn3)cc2c1Nc1ccc(F)c(Cl)c1,8.52,[0 1 0 ... 0 0 0]
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CCNCC4)NN3)c3sccc3Cl)cc2c1Nc1ccc(F)c(Cl)c1,7.75,[0 1 0 ... 0 0 0]
